year,site,area,box,recording_date,date_aprildays,sunrise,sunset,day_before_hatch,inc_start,inc_start_aprildays,first_offbout,activity_onset_time,activity_onset_abs,activity_onset_relative,chronotype,last_onbout_time,activity_end_abs,activity_end_relative,daylength,act_window,night_var,lognight_var,light_atnight,percentage_in,clutch_size,inc_length,hatching_date,hatchlings,avg_chickweight,var_chickweight,fledglings,meantemp,mintemp,maxtemp
2017,KG,City,13KG,15/05/2017,45,15/05/2017 05:04,15/05/2017 21:23,-2,0002-05-19 23:58:45,32,15/05/2017 05:41,05:41:00,341,37,,15/05/2017 18:11,1091,-192,979,750,0.092505071,-1.033834459,74.06,85,4,735961,17/05/2017,4,17.23333333,2.416933333,4,12.62283974,9.2,15.776
2017,KG,City,13KG,16/05/2017,46,16/05/2017 05:02,16/05/2017 21:24,-1,0002-05-19 23:58:45,32,16/05/2017 05:47,05:47:00,347,45,,16/05/2017 18:47,1127,-157,982,780,,,74.06,84.16666667,4,735961,17/05/2017,4,17.23333333,2.416933333,4,14.65590064,7.9,20.595
2017,KG,City,16KG,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:05,-9,0003-05-19 23:58:45,33,06/05/2017 06:08,06:08:00,368,46,43.3,06/05/2017 19:05,1145,-120,943,777,0.205267412,-0.687679993,74.06,84.58333333,5,735594,15/05/2017,0,,,0,12.06049679,3.3,18.934
2017,KG,City,16KG,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:07,-8,0003-05-19 23:58:45,33,07/05/2017 05:23,05:23:00,323,3,,07/05/2017 20:17,1217,-50,947,894,0.343021541,-0.464678606,74.06,83.33333333,5,735594,15/05/2017,0,,,0,13.2975609,6.8,20.624
2017,KG,City,16KG,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:09,-7,0003-05-19 23:58:45,33,08/05/2017 05:35,05:35:00,335,17,,08/05/2017 19:53,1193,-76,951,858,0.41346677,-0.383559389,74.06,86.66666667,5,735594,15/05/2017,0,,,0,11.15003526,2,17.369
2017,KG,City,16KG,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:11,-6,0003-05-19 23:58:45,33,09/05/2017 05:32,05:32:00,332,16,,09/05/2017 19:11,1151,-120,955,819,0.370756579,-0.430911134,74.06,85.625,5,735594,15/05/2017,0,,,0,11.80555449,5.5,17.995
2017,KG,City,16KG,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:13,-5,0003-05-19 23:58:45,33,10/05/2017 06:14,06:14:00,374,60,,10/05/2017 19:56,1196,-77,959,822,0.335186283,-0.474713763,74.06,90,5,735594,15/05/2017,0,,,0,10.52715385,4.2,13.923
2017,KG,City,16KG,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:15,-4,0003-05-19 23:58:45,33,11/05/2017 06:17,06:17:00,377,65,,11/05/2017 18:56,1136,-139,963,759,0.32734122,-0.484999303,74.06,90.83333333,5,735594,15/05/2017,0,,,0,13.10066987,3.5,19.873
2017,KG,City,16KG,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:17,-3,0003-05-19 23:58:45,33,12/05/2017 05:35,05:35:00,335,25,,12/05/2017 19:39,1179,-98,967,844,0.431585789,-0.364932864,74.06,89.79166667,5,735594,15/05/2017,0,,,0,12.01663259,7.1,18.308
2017,KG,City,16KG,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:19,-2,0003-05-19 23:58:45,33,13/05/2017 06:09,06:09:00,369,61,,13/05/2017 19:21,1161,-118,971,792,0.173825015,-0.759887724,74.06,92.91666667,5,735594,15/05/2017,0,,,0,12.12055128,9.1,15.025
2017,KG,City,16KG,14/05/2017,44,14/05/2017 05:06,14/05/2017 21:21,-1,0003-05-19 23:58:45,33,14/05/2017 05:51,05:51:00,351,45,,14/05/2017 19:18,1158,-123,975,807,0.189340806,-0.722755778,74.06,88.54166667,5,735594,15/05/2017,0,,,0,13.29076923,8.4,17.529
2017,KG,City,16KG,15/05/2017,45,15/05/2017 05:04,15/05/2017 21:23,0,0003-05-19 23:58:45,33,15/05/2017 06:39,06:39:00,399,95,,15/05/2017 19:21,1161,-122,979,762,0.211602623,-0.674478953,74.06,92.91666667,5,735594,15/05/2017,0,,,0,12.62283974,9.2,15.776
2017,KG,City,19KG,29/04/2017,29,29/04/2017 05:37,29/04/2017 20:52,-15,0029-04-19 23:58:45,29,29/04/2017 05:16,05:16:00,316,-21,39.53333333,29/04/2017 18:46,1126,-126,915,810,0.357495262,-0.44672971,74.06,53.54166667,6,726126,14/05/2017,4,,,1,11.26345513,6.8,16.179
2017,KG,City,19KG,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-14,0029-04-19 23:58:45,29,30/04/2017 06:07,06:07:00,367,32,,30/04/2017 18:37,1117,-137,919,750,0.273620377,-0.562851563,74.06,67.70833333,6,726126,14/05/2017,4,,,1,12.20461538,8.1,17.244
2017,KG,City,19KG,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-13,0029-04-19 23:58:45,29,01/05/2017 06:01,06:01:00,361,28,,01/05/2017 18:37,1117,-139,923,756,0.192929457,-0.714601458,74.06,78.95833333,6,726126,14/05/2017,4,,,1,11.44319231,7.8,16.492
2017,KG,City,19KG,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-12,0029-04-19 23:58:45,29,02/05/2017 05:55,05:55:00,355,24,,02/05/2017 19:25,1165,-93,927,810,0.101159339,-0.994994017,74.06,82.70833333,6,726126,14/05/2017,4,,,1,11.47497436,7.6,17.306
2017,KG,City,19KG,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-11,0029-04-19 23:58:45,29,03/05/2017 05:58,05:58:00,358,30,,03/05/2017 19:43,1183,-77,932,825,0.099710381,-1.001259624,74.06,87.70833333,6,726126,14/05/2017,4,,,1,12.20115385,6.9,18.809
2017,KG,City,19KG,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-10,0029-04-19 23:58:45,29,04/05/2017 05:58,05:58:00,358,32,,04/05/2017 19:31,1171,-91,936,813,0.151437372,-0.819766936,74.06,87.91666667,6,726126,14/05/2017,4,,,1,10.87575,4.8,16.367
2017,KG,City,19KG,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-9,0029-04-19 23:58:45,29,05/05/2017 06:07,06:07:00,367,43,,05/05/2017 18:34,1114,-150,940,747,0.262923907,-0.580169923,74.06,88.33333333,6,726126,14/05/2017,4,,,1,11.43091346,6,18.559
2017,KG,City,19KG,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:05,-8,0029-04-19 23:58:45,29,06/05/2017 06:10,06:10:00,370,48,,06/05/2017 18:49,1129,-136,943,759,0.16162326,-0.791496138,74.06,90.20833333,6,726126,14/05/2017,4,,,1,12.06049679,3.3,18.934
2017,KG,City,19KG,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:07,-7,0029-04-19 23:58:45,29,07/05/2017 06:10,06:10:00,370,50,,07/05/2017 19:34,1174,-93,947,804,0.609558587,-0.214984546,74.06,85.625,6,726126,14/05/2017,4,,,1,13.2975609,6.8,20.624
2017,KG,City,19KG,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:09,-6,0029-04-19 23:58:45,29,08/05/2017 06:10,06:10:00,370,52,,08/05/2017 18:31,1111,-158,951,741,0.359536692,-0.444256782,74.06,89.16666667,6,726126,14/05/2017,4,,,1,11.15003526,2,17.369
2017,KG,City,19KG,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:11,-5,0029-04-19 23:58:45,29,09/05/2017 05:52,05:52:00,352,36,,09/05/2017 19:49,1189,-82,955,837,0.406836536,-0.390580052,74.06,89.58333333,6,726126,14/05/2017,4,,,1,11.80555449,5.5,17.995
2017,KG,City,19KG,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:13,-4,0029-04-19 23:58:45,29,10/05/2017 06:13,06:13:00,373,59,,10/05/2017 19:55,1195,-78,959,822,0.301213644,-0.52112536,74.06,77.91666667,6,726126,14/05/2017,4,,,1,10.52715385,4.2,13.923
2017,KG,City,19KG,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:15,-3,0029-04-19 23:58:45,29,11/05/2017 05:58,05:58:00,358,46,,11/05/2017 18:28,1108,-167,963,750,0.281009043,-0.551279704,74.06,91.25,6,726126,14/05/2017,4,,,1,13.10066987,3.5,19.873
2017,KG,City,19KG,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:17,-2,0029-04-19 23:58:45,29,12/05/2017 06:13,06:13:00,373,63,,12/05/2017 19:31,1171,-106,967,798,0.473533937,-0.324648891,74.06,80.41666667,6,726126,14/05/2017,4,,,1,12.01663259,7.1,18.308
2017,KG,City,19KG,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:19,-1,0029-04-19 23:58:45,29,13/05/2017 06:19,06:19:00,379,71,,13/05/2017 19:55,1195,-84,971,816,,,74.06,92.08333333,6,726126,14/05/2017,4,,,1,12.12055128,9.1,15.025
2017,KG,City,29KG,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-9,0028-04-19 23:58:45,28,01/05/2017 05:47,05:47:00,357,14,40.8,01/05/2017 19:38,1178,-78,923,831,0.074201608,-1.129586683,59.67,92.70833333,7,726487,10/05/2017,0,,,0,11.44319231,7.8,16.492
2017,KG,City,29KG,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-8,0028-04-19 23:58:45,28,02/05/2017 05:38,05:38:00,338,7,,02/05/2017 19:23,1163,-95,927,825,0.140487705,-0.852361682,59.67,92.91666667,7,726487,10/05/2017,0,,,0,11.47497436,7.6,17.306
2017,KG,City,29KG,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-7,0028-04-19 23:58:45,28,03/05/2017 05:59,05:59:00,359,31,,03/05/2017 18:38,1118,-142,932,759,0.186297678,-0.729792558,59.67,89.375,7,726487,10/05/2017,0,,,0,12.20115385,6.9,18.809
2017,KG,City,29KG,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-6,0028-04-19 23:58:45,28,04/05/2017 06:08,06:08:00,368,42,,04/05/2017 19:32,1172,-90,936,804,0.228444795,-0.641218733,59.67,92.29166667,7,726487,10/05/2017,0,,,0,10.87575,4.8,16.367
2017,KG,City,29KG,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-5,0028-04-19 23:58:45,28,05/05/2017 07:14,07:14:00,434,110,,05/05/2017 12:53,,-491,940,339,,,59.67,88.7755102,7,726487,10/05/2017,0,,,0,11.43091346,6,18.559
2017,KG,City,32KG,29/04/2017,29,29/04/2017 05:37,29/04/2017 20:52,-10,0024-04-19 23:58:45,24,29/04/2017 05:40,05:40:00,340,3,16.8,29/04/2017 19:28,1168,-84,915,828,0.227623488,-0.642782926,46.64,87.29166667,6,727947,09/05/2017,3,16.56666667,3.486233333,3,11.26345513,6.8,16.179
2017,KG,City,32KG,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-9,0024-04-19 23:58:45,24,30/04/2017 05:46,05:46:00,346,11,,30/04/2017 18:55,1135,-119,919,789,0.121763285,-0.914483644,46.64,84.16666667,6,727947,09/05/2017,3,16.56666667,3.486233333,3,12.20461538,8.1,17.244
2017,KG,City,32KG,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-8,0024-04-19 23:58:45,24,01/05/2017 05:49,05:49:00,349,16,,01/05/2017 19:07,1147,-109,923,798,0.100304499,-0.998679587,46.64,86.875,6,727947,09/05/2017,3,16.56666667,3.486233333,3,11.44319231,7.8,16.492
2017,KG,City,32KG,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-7,0024-04-19 23:58:45,24,02/05/2017 05:43,05:43:00,343,12,,02/05/2017 19:16,1156,-102,927,813,0.128265795,-0.891889143,46.64,85.20833333,6,727947,09/05/2017,3,16.56666667,3.486233333,3,11.47497436,7.6,17.306
2017,KG,City,32KG,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-6,0024-04-19 23:58:45,24,03/05/2017 05:49,05:49:00,349,21,,03/05/2017 19:01,1141,-119,932,792,0.128985864,-0.889457883,46.64,88.54166667,6,727947,09/05/2017,3,16.56666667,3.486233333,3,12.20115385,6.9,18.809
2017,KG,City,32KG,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-5,0024-04-19 23:58:45,24,04/05/2017 05:52,05:52:00,352,26,,04/05/2017 19:28,1168,-94,936,816,0.180820182,-0.742753098,46.64,84.79166667,6,727947,09/05/2017,3,16.56666667,3.486233333,3,10.87575,4.8,16.367
2017,KG,City,32KG,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-4,0024-04-19 23:58:45,24,05/05/2017 05:40,05:40:00,340,16,,05/05/2017 19:35,1175,-89,940,835,0.147163613,-0.832199558,46.64,84.40748441,6,727947,09/05/2017,3,16.56666667,3.486233333,3,11.43091346,6,18.559
2017,KG,City,32KG,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:05,-3,0024-04-19 23:58:45,24,06/05/2017 05:47,05:47:00,347,25,,06/05/2017 19:32,1172,-93,943,825,0.116017758,-0.935475531,46.64,86.25,6,727947,09/05/2017,3,16.56666667,3.486233333,3,12.06049679,3.3,18.934
2017,KG,City,32KG,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:07,-2,0024-04-19 23:58:45,24,07/05/2017 05:44,05:44:00,344,24,,07/05/2017 19:41,1181,-86,947,837,0.092561615,-1.033569076,46.64,86.45833333,6,727947,09/05/2017,3,16.56666667,3.486233333,3,13.2975609,6.8,20.624
2017,KG,City,32KG,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:09,-1,0024-04-19 23:58:45,24,08/05/2017 05:32,05:32:00,332,14,,08/05/2017 19:44,1184,-85,951,852,,,46.64,86.875,6,727947,09/05/2017,3,16.56666667,3.486233333,3,11.15003526,2,17.369
2017,KG,City,54KG,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-12,0026-04-19 23:58:45,26,30/04/2017 05:39,05:39:00,339,4,6.5,30/04/2017 19:18,1158,-96,919,819,0.236070357,-0.626958543,46.03,76.45833333,7,727220,12/05/2017,6,16.325,1.729166667,5,12.20461538,8.1,17.244
2017,KG,City,54KG,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-11,0026-04-19 23:58:45,26,01/05/2017 06:03,06:03:00,363,30,,01/05/2017 19:12,1152,-104,923,789,0.313186579,-0.504196857,46.03,88.95833333,7,727220,12/05/2017,6,16.325,1.729166667,5,11.44319231,7.8,16.492
2017,KG,City,54KG,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-10,0026-04-19 23:58:45,26,02/05/2017 05:42,05:42:00,342,11,,02/05/2017 18:51,1131,-127,927,789,0.230366702,-0.637580295,46.03,91.04166667,7,727220,12/05/2017,6,16.325,1.729166667,5,11.47497436,7.6,17.306
2017,KG,City,54KG,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-9,0026-04-19 23:58:45,26,03/05/2017 05:33,05:33:00,333,5,,03/05/2017 19:33,1173,-87,932,840,0.113400959,-0.945383273,46.03,90.41666667,7,727220,12/05/2017,6,16.325,1.729166667,5,12.20115385,6.9,18.809
2017,KG,City,54KG,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-8,0026-04-19 23:58:45,26,04/05/2017 05:30,05:30:00,330,4,,04/05/2017 18:48,1128,-134,936,798,0.13496483,-0.869779388,46.03,90.41666667,7,727220,12/05/2017,6,16.325,1.729166667,5,10.87575,4.8,16.367
2017,KG,City,54KG,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-7,0026-04-19 23:58:45,26,05/05/2017 05:27,05:27:00,327,3,,05/05/2017 18:36,1116,-148,940,789,0.044734076,-1.349361529,46.03,79.375,7,727220,12/05/2017,6,16.325,1.729166667,5,11.43091346,6,18.559
2017,KG,City,54KG,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:05,-6,0026-04-19 23:58:45,26,06/05/2017 05:24,05:24:00,324,2,,06/05/2017 19:00,1140,-125,943,816,0.057229134,-1.242382826,46.03,91.04166667,7,727220,12/05/2017,6,16.325,1.729166667,5,12.06049679,3.3,18.934
2017,KG,City,54KG,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:07,-5,0026-04-19 23:58:45,26,07/05/2017 05:15,05:15:00,315,-5,,07/05/2017 19:09,1149,-118,947,834,0.033413856,-1.476073403,46.03,76.25,7,727220,12/05/2017,6,16.325,1.729166667,5,13.2975609,6.8,20.624
2017,KG,City,54KG,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:09,-4,0026-04-19 23:58:45,26,08/05/2017 05:15,05:15:00,315,-3,,08/05/2017 19:00,1140,-129,951,825,0.028003613,-1.552785933,46.03,91.04166667,7,727220,12/05/2017,6,16.325,1.729166667,5,11.15003526,2,17.369
2017,KG,City,54KG,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:11,-3,0026-04-19 23:58:45,26,09/05/2017 05:18,05:18:00,318,2,,09/05/2017 19:27,1167,-104,955,849,0.037108784,-1.430523277,46.03,83.95833333,7,727220,12/05/2017,6,16.325,1.729166667,5,11.80555449,5.5,17.995
2017,KG,City,54KG,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:13,-2,0026-04-19 23:58:45,26,10/05/2017 05:27,05:27:00,327,13,,10/05/2017 19:18,1158,-115,959,831,0.040081063,-1.397060769,46.03,88.95833333,7,727220,12/05/2017,6,16.325,1.729166667,5,10.52715385,4.2,13.923
2017,KG,City,54KG,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:15,-1,0026-04-19 23:58:45,26,11/05/2017 05:24,05:24:00,324,12,,11/05/2017 19:36,1176,-99,963,852,,,46.03,82.29166667,7,727220,12/05/2017,6,16.325,1.729166667,5,13.10066987,3.5,19.873
2017,KG,City,9KG,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-3,0022-04-19 23:58:45,22,03/05/2017 06:10,06:10:00,370,42,38,03/05/2017 19:49,1189,-71,932,819,0.106453828,-0.972838717,47.64,88.54166667,7,728675,06/05/2017,5,,,5,12.20115385,6.9,18.809
2017,KG,City,9KG,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-2,0022-04-19 23:58:45,22,04/05/2017 06:01,06:01:00,361,35,,04/05/2017 19:55,1195,-67,936,834,0.128895949,-0.889760732,47.64,87.5,7,728675,06/05/2017,5,,,5,10.87575,4.8,16.367
2017,KG,City,9KG,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-1,0022-04-19 23:58:45,22,05/05/2017 06:01,06:01:00,361,37,,05/05/2017 19:06,1146,-118,940,785,,,47.64,87.5,7,728675,06/05/2017,5,,,5,11.43091346,6,18.559
2017,SAL,Forest,206SAL,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:10,-12,0004-05-19 23:58:45,34,07/05/2017 05:28,05:28:00,328,8,32.25,07/05/2017 19:46,1186,-84,950,858,0.166028533,-0.779817269,0.54,71.25,9,735232,19/05/2017,9,18.74444444,0.310277778,9,12.66336905,0.3,28.837
2017,SAL,Forest,206SAL,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:12,-11,0004-05-19 23:58:45,34,08/05/2017 05:43,05:43:00,343,25,,08/05/2017 19:16,1156,-116,954,813,0.201283679,-0.696191438,0.54,83.125,9,735232,19/05/2017,9,18.74444444,0.310277778,9,11.97154167,0.6,28.462
2017,SAL,Forest,206SAL,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:14,-10,0004-05-19 23:58:45,34,09/05/2017 05:43,05:43:00,343,27,,09/05/2017 19:31,1171,-103,958,828,0.135311572,-0.86866506,0.54,86.45833333,9,735232,19/05/2017,9,18.74444444,0.310277778,9,12.43023214,3.8,30.148
2017,SAL,Forest,206SAL,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:16,-9,0004-05-19 23:58:45,34,10/05/2017 05:31,05:31:00,331,17,,10/05/2017 19:19,1159,-117,962,828,0.242502121,-0.615284459,0.54,86.25,9,735232,19/05/2017,9,18.74444444,0.310277778,9,10.52624206,1.1,20.899
2017,SAL,Forest,206SAL,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:18,-8,0004-05-19 23:58:45,34,11/05/2017 05:46,05:46:00,346,34,,11/05/2017 20:08,1208,-70,966,862,0.620833182,-0.207025079,0.54,79.16666667,9,735232,19/05/2017,9,18.74444444,0.310277778,9,12.68752183,0.3,31.834
2017,SAL,Forest,206SAL,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:20,-7,0004-05-19 23:58:45,34,12/05/2017 05:32,05:32:00,332,22,,12/05/2017 19:38,1178,-102,970,846,0.24847234,-0.60472195,0.54,87.91666667,9,735232,19/05/2017,9,18.74444444,0.310277778,9,12.95327778,7.6,24.65
2017,SAL,Forest,206SAL,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:22,-6,0004-05-19 23:58:45,34,13/05/2017 06:08,06:08:00,368,60,,13/05/2017 19:38,1178,-104,974,810,0.195449726,-0.708964934,0.54,89.375,9,735232,19/05/2017,9,18.74444444,0.310277778,9,10.79007781,9.316,13.4
2017,SAL,Forest,206SAL,14/05/2017,44,14/05/2017 05:06,14/05/2017 21:24,-5,0004-05-19 23:58:45,34,14/05/2017 06:11,06:11:00,371,65,,14/05/2017 20:05,1205,-79,978,834,,,0.54,87.08333333,9,735232,19/05/2017,9,18.74444444,0.310277778,9,12.36427244,5.9,23.142
2017,SAL,Forest,228SAL,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:06,-12,0003-05-19 23:58:45,33,05/05/2017 05:40,05:40:00,340,16,14,05/05/2017 19:01,1141,-125,942,801,0.397695355,-0.400449481,0.54,77.70833333,9,735596,17/05/2017,9,,,9,14.22261905,4.9,33.27
2017,SAL,Forest,228SAL,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:08,-11,0003-05-19 23:58:45,33,06/05/2017 05:28,05:28:00,328,6,,06/05/2017 18:40,1120,-148,946,792,0.16985326,-0.769926113,0.54,88.54166667,9,735596,17/05/2017,9,,,9,13.66979762,1.5,31.21
2017,SAL,Forest,228SAL,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:10,-10,0003-05-19 23:58:45,33,07/05/2017 05:28,05:28:00,328,8,,07/05/2017 18:40,1120,-150,950,792,0.262807639,-0.580362015,0.54,94.58333333,9,735596,17/05/2017,9,,,9,12.66336905,0.3,28.837
2017,SAL,Forest,228SAL,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:12,-9,0003-05-19 23:58:45,33,08/05/2017 05:28,05:28:00,328,10,,08/05/2017 18:40,1120,-152,954,792,0.105176054,-0.978083127,0.54,88.54166667,9,735596,17/05/2017,9,,,9,11.97154167,0.6,28.462
2017,SAL,Forest,228SAL,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:14,-8,0003-05-19 23:58:45,33,09/05/2017 05:31,05:31:00,331,15,,09/05/2017 18:40,1120,-154,958,789,0.270531436,-0.567782262,0.54,84.375,9,735596,17/05/2017,9,,,9,12.43023214,3.8,30.148
2017,SAL,Forest,228SAL,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:16,-7,0003-05-19 23:58:45,33,10/05/2017 05:43,05:43:00,343,29,,10/05/2017 18:40,1120,-156,962,777,,,0.54,86.04166667,9,735596,17/05/2017,9,,,9,10.52624206,1.1,20.899
2017,SAL,Forest,251SAL,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:06,-8,0002-05-19 23:58:45,32,05/05/2017 06:04,06:04:00,364,40,32.5,05/05/2017 19:55,1195,-71,942,831,0.398757541,-0.399291091,0.52,86.875,7,735957,13/05/2017,0,,,0,14.22261905,4.9,33.27
2017,SAL,Forest,251SAL,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:08,-7,0002-05-19 23:58:45,32,06/05/2017 05:58,05:58:00,358,36,,06/05/2017 19:40,1180,-88,946,822,0.202701471,-0.6931431,0.52,86.66666667,7,735957,13/05/2017,0,,,0,13.66979762,1.5,31.21
2017,SAL,Forest,251SAL,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:10,-6,0002-05-19 23:58:45,32,07/05/2017 05:55,05:55:00,355,35,,07/05/2017 19:40,1180,-90,950,825,0.350229751,-0.455646965,0.52,86.875,7,735957,13/05/2017,0,,,0,12.66336905,0.3,28.837
2017,SAL,Forest,251SAL,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:12,-5,0002-05-19 23:58:45,32,08/05/2017 05:46,05:46:00,346,28,,08/05/2017 19:46,1186,-86,954,840,0.221891941,-0.653858471,0.52,88.75,7,735957,13/05/2017,0,,,0,11.97154167,0.6,28.462
2017,SAL,Forest,251SAL,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:14,-4,0002-05-19 23:58:45,32,09/05/2017 05:46,05:46:00,346,30,,09/05/2017 19:10,1150,-124,958,804,0.285631275,-0.544194242,0.52,89.375,7,735957,13/05/2017,0,,,0,12.43023214,3.8,30.148
2017,SAL,Forest,251SAL,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:16,-3,0002-05-19 23:58:45,32,10/05/2017 05:40,05:40:00,340,26,,10/05/2017 19:16,1156,-120,962,816,,,0.52,87.08333333,7,735957,13/05/2017,0,,,0,10.52624206,1.1,20.899
2017,SAL,Forest,259SAL,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:18,-11,0008-05-19 23:58:45,38,11/05/2017 05:50,05:50:00,350,38,56.4,11/05/2017 19:38,1178,-100,966,828,2.723117098,0.435066317,0.52,90.20833333,7,733774,22/05/2017,5,,,4,12.68752183,0.3,31.834
2017,SAL,Forest,259SAL,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:20,-10,0008-05-19 23:58:45,38,12/05/2017 05:47,05:47:00,347,37,,12/05/2017 19:08,1148,-132,970,801,1.455175823,0.162915471,0.52,89.79166667,7,733774,22/05/2017,5,,,4,12.95327778,7.6,24.65
2017,SAL,Forest,259SAL,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:22,-9,0008-05-19 23:58:45,38,13/05/2017 06:02,06:02:00,362,54,,13/05/2017 21:17,1277,-5,974,915,1.306729792,0.116185793,0.52,93.54166667,7,733774,22/05/2017,5,,,4,10.79007781,9.316,13.4
2017,SAL,Forest,259SAL,14/05/2017,44,14/05/2017 05:06,14/05/2017 21:24,-8,0008-05-19 23:58:45,38,14/05/2017 05:56,05:56:00,356,50,,14/05/2017 19:56,1196,-88,978,840,1.013502628,0.005824879,0.52,94.16666667,7,733774,22/05/2017,5,,,4,12.36427244,5.9,23.142
2017,SAL,Forest,259SAL,15/05/2017,45,15/05/2017 05:04,15/05/2017 21:26,-7,0008-05-19 23:58:45,38,15/05/2017 06:47,06:47:00,407,103,,15/05/2017 20:02,1202,-84,982,795,,,0.52,95.20833333,7,733774,22/05/2017,5,,,4,11.46916026,6.9,13.564
2017,SAL,Forest,268SAL,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:06,-5,0001-05-19 23:58:45,31,05/05/2017 05:42,05:42:00,342,18,19,05/05/2017 20:15,1215,-51,942,873,0.072318204,-1.140752368,0.52,86.875,6,736319,10/05/2017,6,,,6,14.22261905,4.9,33.27
2017,SAL,Forest,268SAL,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:08,-4,0001-05-19 23:58:45,31,06/05/2017 05:42,05:42:00,342,20,,06/05/2017 19:33,1173,-95,946,831,,,0.52,85.41666667,6,736319,10/05/2017,6,,,6,13.66979762,1.5,31.21
2017,SCENE,Forest,112PEN,19/05/2017,49,19/05/2017 04:57,19/05/2017 21:33,-10,0018-05-19 23:58:45,48,19/05/2017 04:38,04:38:00,278,-19,53.3,19/05/2017 17:56,1076,-217,996,798,0.470691608,-0.327263545,0.41,90.625,8,730129,29/05/2017,6,,,3,11.10194551,0.6,17.01
